Year,Month,Day,Period,WindBusA
2020,7,3,10,0
2020,7,3,11,0
2020,7,3,12,0
2020,7,3,13,0
2020,7,3,14,0
2020,7,3,15,0
2020,7,3,16,0.2
2020,7,3,17,0.6
2020,7,3,18,0
2020,7,3,19,0
2020,7,3,20,0
2020,7,3,21,0
2020,7,3,22,0
2020,7,3,23,0.1
2020,7,3,24,0
2020,7,4,1,4.7
2020,7,4,2,2.8
2020,7,4,3,16.8
2020,7,4,4,28
2020,7,4,5,28.3
2020,7,4,6,18.4
2020,7,4,7,15
2020,7,4,8,3.8
2020,7,4,9,0
2020,7,4,10,0
2020,7,4,11,0.5
2020,7,4,12,0
2020,7,4,13,0
2020,7,4,14,0
2020,7,4,15,0
2020,7,4,16,0.3
2020,7,4,17,0.1
2020,7,4,18,2.4
2020,7,4,19,1.4
2020,7,4,20,2.5
2020,7,4,21,0.8
2020,7,4,22,0.1
2020,7,4,23,0
2020,7,4,24,0
2020,7,5,1,29.4
2020,7,5,2,22.1
2020,7,5,3,26.2
2020,7,5,4,18.6
2020,7,5,5,10.7
2020,7,5,6,9.9
2020,7,5,7,12.1
2020,7,5,8,4.5
2020,7,5,9,0.8
2020,7,5,10,2.7
2020,7,5,11,3.3
2020,7,5,12,3
2020,7,5,13,1
2020,7,5,14,1.4
2020,7,5,15,2.1
2020,7,5,16,2.9
2020,7,5,17,4.6
2020,7,5,18,2.8
2020,7,5,19,1.8
2020,7,5,20,11.6
2020,7,5,21,33.8
2020,7,5,22,16
2020,7,5,23,9.6
2020,7,5,24,37.6
2020,7,6,1,10.3
2020,7,6,2,11.7
2020,7,6,3,26.8
2020,7,6,4,4.6
2020,7,6,5,3.9
2020,7,6,6,4.4
2020,7,6,7,5.3
2020,7,6,8,17.2
2020,7,6,9,20.1
2020,7,6,10,13.6
2020,7,6,11,6.8
2020,7,6,12,0.1
2020,7,6,13,0
2020,7,6,14,0
2020,7,6,15,0
2020,7,6,16,0
2020,7,6,17,1.8
2020,7,6,18,5.9
2020,7,6,19,6.8
2020,7,6,20,7.6
2020,7,6,21,3.4
2020,7,6,22,5.2
2020,7,6,23,10.7
2020,7,6,24,11.8
2020,7,7,1,23.8
2020,7,7,2,22.1
2020,7,7,3,19.6
2020,7,7,4,12
2020,7,7,5,7
2020,7,7,6,14.6
2020,7,7,7,26.3
2020,7,7,8,33.4
2020,7,7,9,18.8
2020,7,7,10,9
2020,7,7,11,0.1
2020,7,7,12,0.1
2020,7,7,13,0
2020,7,7,14,0
2020,7,7,15,0.7
2020,7,7,16,0.2
2020,7,7,17,0
2020,7,7,18,0.1
2020,7,7,19,2.2
2020,7,7,20,12.2
2020,7,7,21,19
2020,7,7,22,73.9
2020,7,7,23,50.7
2020,7,7,24,8.6
2020,7,8,1,43.6
2020,7,8,2,61.1
2020,7,8,3,70.7
2020,7,8,4,73.9
2020,7,8,5,67.1
2020,7,8,6,73
2020,7,8,7,92.4
2020,7,8,8,77
2020,7,8,9,51.4
2020,7,8,10,54.9
2020,7,8,11,38.5
2020,7,8,12,28.3
2020,7,8,13,25.6
2020,7,8,14,7.1
2020,7,8,15,26.1
2020,7,8,16,64.8
2020,7,8,17,86.9
2020,7,8,18,74.4
2020,7,8,19,39.6
2020,7,8,20,89.3
2020,7,8,21,118.4
2020,7,8,22,124.7
2020,7,8,23,135.5
2020,7,8,24,130.9
2020,7,9,1,107.4
2020,7,9,2,95.7
2020,7,9,3,76.5
2020,7,9,4,85.3
2020,7,9,5,81.8
2020,7,9,6,51.2
2020,7,9,7,63.5
2020,7,9,8,50.7
2020,7,9,9,21.1
2020,7,9,10,3.3
2020,7,9,11,3.5
2020,7,9,12,7.7
2020,7,9,13,5.4
2020,7,9,14,4.9
2020,7,9,15,8.7
2020,7,9,16,22.3
2020,7,9,17,48.3
2020,7,9,18,67.3
2020,7,9,19,70.4
2020,7,9,20,106.2
2020,7,9,21,17
2020,7,9,22,40.8
2020,7,9,23,9.8
2020,7,9,24,11.6
2020,7,10,1,24
2020,7,10,2,95.9
2020,7,10,3,68
2020,7,10,4,62.6
2020,7,10,5,67.7
2020,7,10,6,69
2020,7,10,7,58
2020,7,10,8,30.7
2020,7,10,9,12.7
2020,7,10,10,6.5
2020,7,10,11,0
2020,7,10,12,0
2020,7,10,13,3.7
2020,7,10,14,4.5
2020,7,10,15,0.6
2020,7,10,16,0
2020,7,10,17,0
2020,7,10,18,0
2020,7,10,19,0
2020,7,10,20,0
2020,7,10,21,0
2020,7,10,22,0
2020,7,10,23,0
2020,7,10,24,0
2020,7,11,1,0
2020,7,11,2,0
2020,7,11,3,0
2020,7,11,4,0
2020,7,11,5,0
2020,7,11,6,0.1
2020,7,11,7,0.1
2020,7,11,8,0.8
2020,7,11,9,0
2020,7,11,10,0.2
2020,7,11,11,1.4
2020,7,11,12,4.1
2020,7,11,13,2.1
2020,7,11,14,2.2
2020,7,11,15,3.2
2020,7,11,16,4.7
2020,7,11,17,5
2020,7,11,18,0.9
2020,7,11,19,0
2020,7,11,20,0.3
2020,7,11,21,0.9
2020,7,11,22,2.2
2020,7,11,23,2.9
2020,7,11,24,1.8
2020,7,12,1,0
2020,7,12,2,0
2020,7,12,3,0.8
2020,7,12,4,1.2
2020,7,12,5,3.8
2020,7,12,6,1.3
2020,7,12,7,2.1
2020,7,12,8,1.7
2020,7,12,9,0
2020,7,12,10,0
2020,7,12,11,0
2020,7,12,12,0
2020,7,12,13,0
2020,7,12,14,0
2020,7,12,15,0
2020,7,12,16,0
2020,7,12,17,0.3
2020,7,12,18,0.4
2020,7,12,19,0
2020,7,12,20,4.7
2020,7,12,21,10.3
2020,7,12,22,42.9
2020,7,12,23,33.2
2020,7,12,24,2.5
2020,7,13,1,2.2
2020,7,13,2,14.7
2020,7,13,3,31.2
2020,7,13,4,35.4
2020,7,13,5,58.2
2020,7,13,6,63.5
2020,7,13,7,53
2020,7,13,8,44.2
2020,7,13,9,39.7
2020,7,13,10,33.7
2020,7,13,11,18.6
2020,7,13,12,30.5
2020,7,13,13,31.8
2020,7,13,14,30
2020,7,13,15,19.8
2020,7,13,16,15.7
2020,7,13,17,14.4
2020,7,13,18,44.1
2020,7,13,19,72
2020,7,13,20,68.1
2020,7,13,21,49.2
2020,7,13,22,48.1
2020,7,13,23,57.8
2020,7,13,24,36.2
2020,7,14,1,39.5
2020,7,14,2,24.5
2020,7,14,3,15
2020,7,14,4,11.8
2020,7,14,5,16.6
2020,7,14,6,24
2020,7,14,7,20.5
2020,7,14,8,22.1
2020,7,14,9,5
2020,7,14,10,1.1
2020,7,14,11,2.1
2020,7,14,12,3
2020,7,14,13,2.2
2020,7,14,14,1.9
2020,7,14,15,0.5
2020,7,14,16,2.9
2020,7,14,17,9.4
2020,7,14,18,32.2
2020,7,14,19,17.4
2020,7,14,20,30.8
2020,7,14,21,104
2020,7,14,22,113.3
2020,7,14,23,121.6
2020,7,14,24,138.8
2020,7,15,1,126.4
2020,7,15,2,126
2020,7,15,3,118.9
2020,7,15,4,101.9
2020,7,15,5,124.5
2020,7,15,6,96.1
2020,7,15,7,115.5
2020,7,15,8,80.8
2020,7,15,9,49.9
2020,7,15,10,14.4
2020,7,15,11,13.6
2020,7,15,12,29.9
2020,7,15,13,38.7
2020,7,15,14,15.2
2020,7,15,15,30.8
2020,7,15,16,41.3
2020,7,15,17,56.9
2020,7,15,18,73.3
2020,7,15,19,103.4
2020,7,15,20,102.9
2020,7,15,21,129.2
2020,7,15,22,128
2020,7,15,23,118.1
2020,7,15,24,127.3
2020,7,16,1,109.3
2020,7,16,2,103.5
2020,7,16,3,138.6
2020,7,16,4,126.2
2020,7,16,5,123.8
2020,7,16,6,108.8
2020,7,16,7,89.7
2020,7,16,8,39.3
2020,7,16,9,29.5
2020,7,16,10,21.1
2020,7,16,11,13.3
2020,7,16,12,4.9
2020,7,16,13,2.4
2020,7,16,14,3.7
2020,7,16,15,5.4
2020,7,16,16,6.1
2020,7,16,17,4.4
2020,7,16,18,11.4
2020,7,16,19,7.8
2020,7,16,20,6.5
2020,7,16,21,14.5
2020,7,16,22,32.1
2020,7,16,23,83.8
2020,7,16,24,76.8
2020,7,17,1,57.6
2020,7,17,2,26.9
2020,7,17,3,17.1
2020,7,17,4,11.1
2020,7,17,5,6.2
2020,7,17,6,6.3
2020,7,17,7,2.1
2020,7,17,8,0.4
2020,7,17,9,0
2020,7,17,10,0
2020,7,17,11,0
2020,7,17,12,0
2020,7,17,13,0.4
2020,7,17,14,3.6
2020,7,17,15,9.1
2020,7,17,16,5.6
2020,7,17,17,5.4
2020,7,17,18,1.1
2020,7,17,19,5
2020,7,17,20,12.6
2020,7,17,21,17.2
2020,7,17,22,31.6
2020,7,17,23,18.7
2020,7,17,24,56.5
2020,7,18,1,56.8
2020,7,18,2,13.7
2020,7,18,3,1.9
2020,7,18,4,4
2020,7,18,5,0
2020,7,18,6,0.7
2020,7,18,7,0.7
2020,7,18,8,0.6
2020,7,18,9,0
2020,7,18,10,0
2020,7,18,11,0
2020,7,18,12,0
2020,7,18,13,0
2020,7,18,14,0.1
2020,7,18,15,1
2020,7,18,16,6.2
2020,7,18,17,11.2
2020,7,18,18,11.4
2020,7,18,19,5.9
2020,7,18,20,8.6
2020,7,18,21,43.1
2020,7,18,22,106.2
2020,7,18,23,32.8
2020,7,18,24,56.3
2020,7,19,1,47.5
2020,7,19,2,35
2020,7,19,3,15.6
2020,7,19,4,3
2020,7,19,5,1
2020,7,19,6,1
2020,7,19,7,1.8
2020,7,19,8,6.5
2020,7,19,9,1.8
2020,7,19,10,1.5
2020,7,19,11,0.5
2020,7,19,12,0
2020,7,19,13,0
2020,7,19,14,0.2
2020,7,19,15,0.6
2020,7,19,16,0.4
2020,7,19,17,0.1
2020,7,19,18,0.3
2020,7,19,19,0.2
2020,7,19,20,0.1
2020,7,19,21,0
2020,7,19,22,0
2020,7,19,23,0
2020,7,19,24,3.9
2020,7,20,1,44.9
2020,7,20,2,8.2
2020,7,20,3,0.2
2020,7,20,4,4.1
2020,7,20,5,2.5
2020,7,20,6,8
2020,7,20,7,2.2
2020,7,20,8,15.2
2020,7,20,9,12.8
2020,7,20,10,8.4
2020,7,20,11,2.5
2020,7,20,12,0
2020,7,20,13,0
2020,7,20,14,0
2020,7,20,15,0
2020,7,20,16,0.1
2020,7,20,17,0
2020,7,20,18,8.9
2020,7,20,19,21.1
2020,7,20,20,83.6
2020,7,20,21,98.6
2020,7,20,22,111
2020,7,20,23,115.6
2020,7,20,24,66.3
2020,7,21,1,40.2
2020,7,21,2,8.8
2020,7,21,3,6
2020,7,21,4,4.4
2020,7,21,5,10.2
2020,7,21,6,22.9
2020,7,21,7,16.6
2020,7,21,8,22.1
2020,7,21,9,9.1
2020,7,21,10,1.1
2020,7,21,11,0
2020,7,21,12,0
2020,7,21,13,0
2020,7,21,14,0
2020,7,21,15,0
2020,7,21,16,0
2020,7,21,17,0
2020,7,21,18,9.3
2020,7,21,19,4.3
2020,7,21,20,1.1
2020,7,21,21,0.9
2020,7,21,22,4.2
2020,7,21,23,4.3
2020,7,21,24,1.7
2020,7,22,1,12.6
2020,7,22,2,7.3
2020,7,22,3,3.1
2020,7,22,4,0.9
2020,7,22,5,0
2020,7,22,6,0
2020,7,22,7,0
2020,7,22,8,0
2020,7,22,9,0
2020,7,22,10,0
2020,7,22,11,0
2020,7,22,12,0
2020,7,22,13,0
2020,7,22,14,0
2020,7,22,15,0
2020,7,22,16,0
2020,7,22,17,0.1
2020,7,22,18,0.2
2020,7,22,19,0
2020,7,22,20,0
2020,7,22,21,0
2020,7,22,22,0
2020,7,22,23,0
2020,7,22,24,0
2020,7,23,1,27.9
2020,7,23,2,34.9
2020,7,23,3,19.2
2020,7,23,4,7.5
2020,7,23,5,3.2
2020,7,23,6,2.9
2020,7,23,7,2.8
2020,7,23,8,1.2
2020,7,23,9,0
2020,7,23,10,0.4
2020,7,23,11,0
2020,7,23,12,0.2
2020,7,23,13,0
2020,7,23,14,0.4
2020,7,23,15,0.6
2020,7,23,16,1.4
2020,7,23,17,1.2
2020,7,23,18,0.1
2020,7,23,19,0
2020,7,23,20,1.2
2020,7,23,21,3.9
2020,7,23,22,9.1
2020,7,23,23,11.4
2020,7,23,24,7.6
2020,7,24,1,6.9
2020,7,24,2,14
2020,7,24,3,23.3
2020,7,24,4,28.1
2020,7,24,5,24.8
2020,7,24,6,22.6
2020,7,24,7,27.4
2020,7,24,8,24.5
2020,7,24,9,12.9
2020,7,24,10,9.8
2020,7,24,11,7.4
2020,7,24,12,5.5
2020,7,24,13,2.9
2020,7,24,14,1.1
2020,7,24,15,0.4
2020,7,24,16,0.7
2020,7,24,17,0.3
2020,7,24,18,0.9
2020,7,24,19,4.8
2020,7,24,20,10
2020,7,24,21,5.2
2020,7,24,22,0.1
2020,7,24,23,1.9
2020,7,24,24,8.9
2020,7,25,1,15.1
2020,7,25,2,27.2
2020,7,25,3,38.5
2020,7,25,4,20.9
2020,7,25,5,55.5
2020,7,25,6,36.9
2020,7,25,7,42.1
2020,7,25,8,28.8
2020,7,25,9,13.8
2020,7,25,10,7.9
2020,7,25,11,4.9
2020,7,25,12,3.2
2020,7,25,13,2
2020,7,25,14,0.8
2020,7,25,15,1.9
2020,7,25,16,0.4
2020,7,25,17,1.4
2020,7,25,18,0
2020,7,25,19,0
2020,7,25,20,0
2020,7,25,21,0.4
2020,7,25,22,2.7
2020,7,25,23,0.3
2020,7,25,24,2.9
2020,7,26,1,53.1
2020,7,26,2,30.2
2020,7,26,3,21.6
2020,7,26,4,25.2
2020,7,26,5,36
2020,7,26,6,20.3
2020,7,26,7,12
2020,7,26,8,12.1
2020,7,26,9,4.3
2020,7,26,10,4.7
2020,7,26,11,8.7
2020,7,26,12,2.9
2020,7,26,13,2.1
2020,7,26,14,1.8
2020,7,26,15,0.6
2020,7,26,16,0.7
2020,7,26,17,0.9
2020,7,26,18,0
2020,7,26,19,0
2020,7,26,20,0
2020,7,26,21,0.1
2020,7,26,22,1.3
2020,7,26,23,1.2
2020,7,26,24,54.4
2020,7,27,1,64
2020,7,27,2,57.1
2020,7,27,3,47.4
2020,7,27,4,44.8
2020,7,27,5,20.6
2020,7,27,6,5.7
2020,7,27,7,2.9
2020,7,27,8,0.2
2020,7,27,9,0
2020,7,27,10,0
2020,7,27,11,0
2020,7,27,12,0
2020,7,27,13,0
2020,7,27,14,0
2020,7,27,15,0
2020,7,27,16,0.1
2020,7,27,17,1.9
2020,7,27,18,3.8
2020,7,27,19,6.7
2020,7,27,20,4.7
2020,7,27,21,36
2020,7,27,22,74.2
2020,7,27,23,94.4
2020,7,27,24,66.9
2020,7,28,1,62.1
2020,7,28,2,56.4
2020,7,28,3,46.7
2020,7,28,4,21.7
2020,7,28,5,10.3
2020,7,28,6,8.7
2020,7,28,7,3
2020,7,28,8,0.9
2020,7,28,9,0.3
2020,7,28,10,0
2020,7,28,11,0
2020,7,28,12,0
2020,7,28,13,0
2020,7,28,14,0
2020,7,28,15,0
2020,7,28,16,0
2020,7,28,17,0
2020,7,28,18,0.8
2020,7,28,19,1.9
2020,7,28,20,11.3
2020,7,28,21,67.5
2020,7,28,22,90.8
2020,7,28,23,93.9
2020,7,28,24,77.1
2020,7,29,1,54.2
2020,7,29,2,23.6
2020,7,29,3,3.7
2020,7,29,4,0.2
2020,7,29,5,0.8
2020,7,29,6,3
2020,7,29,7,4.8
2020,7,29,8,9.5
2020,7,29,9,3.7
2020,7,29,10,4
2020,7,29,11,2.9
2020,7,29,12,0.4
2020,7,29,13,2.7
2020,7,29,14,5.5
2020,7,29,15,0
2020,7,29,16,0
2020,7,29,17,0
2020,7,29,18,0
2020,7,29,19,0
2020,7,29,20,0
2020,7,29,21,1.1
2020,7,29,22,0.1
2020,7,29,23,2.2
2020,7,29,24,3.7
2020,7,30,1,7.8
2020,7,30,2,5.5
2020,7,30,3,1.5
2020,7,30,4,1.9
2020,7,30,5,2.2
2020,7,30,6,2
2020,7,30,7,0.2
2020,7,30,8,0.5
2020,7,30,9,0.2
2020,7,30,10,0
2020,7,30,11,0
2020,7,30,12,0
2020,7,30,13,0
2020,7,30,14,0
2020,7,30,15,0
2020,7,30,16,0.2
2020,7,30,17,2.5
2020,7,30,18,1
2020,7,30,19,5
2020,7,30,20,1.5
2020,7,30,21,1
2020,7,30,22,38
2020,7,30,23,40.6
2020,7,30,24,14.1
2020,7,31,1,18.8
2020,7,31,2,45.3
2020,7,31,3,56.4
2020,7,31,4,56.3
2020,7,31,5,51.9
2020,7,31,6,58.3
2020,7,31,7,43.8
2020,7,31,8,84.8
2020,7,31,9,83
2020,7,31,10,67.7
2020,7,31,11,70.7
2020,7,31,12,55.1
2020,7,31,13,44.1
2020,7,31,14,41.6
2020,7,31,15,36.7
2020,7,31,16,33.8
2020,7,31,17,37.1
2020,7,31,18,51.6
2020,7,31,19,62.2
2020,7,31,20,63.8
2020,7,31,21,120.7
2020,7,31,22,138.5
2020,7,31,23,115.8
2020,7,31,24,69.9
2020,8,1,1,56.9
2020,8,1,2,43.1
2020,8,1,3,59.9
2020,8,1,4,62.8
2020,8,1,5,66.8
2020,8,1,6,75.4
2020,8,1,7,62.2
2020,8,1,8,40.9
2020,8,1,9,21.4
2020,8,1,10,12.4
2020,8,1,11,8.1
2020,8,1,12,8.8
2020,8,1,13,11.4
2020,8,1,14,14.1
2020,8,1,15,17.9
2020,8,1,16,9
2020,8,1,17,7.3
2020,8,1,18,5.4
2020,8,1,19,1.7
2020,8,1,20,0
2020,8,1,21,9
2020,8,1,22,100.9
2020,8,1,23,89.2
2020,8,1,24,64.1
2020,8,2,1,59.5
2020,8,2,2,13.8
2020,8,2,3,22.8
2020,8,2,4,53.8
2020,8,2,5,64
2020,8,2,6,57.1
2020,8,2,7,35.3
2020,8,2,8,12.3
2020,8,2,9,0
2020,8,2,10,0
2020,8,2,11,0
2020,8,2,12,4.4
2020,8,2,13,8.3
2020,8,2,14,13
2020,8,2,15,8.1
2020,8,2,16,0
2020,8,2,17,0
2020,8,2,18,0
2020,8,2,19,0
2020,8,2,20,0
2020,8,2,21,0
2020,8,2,22,31.4
2020,8,2,23,55.3
2020,8,2,24,52.4
2020,8,3,1,25.3
2020,8,3,2,20.9
2020,8,3,3,22.3
2020,8,3,4,25.6
2020,8,3,5,21.2
2020,8,3,6,15.1
2020,8,3,7,12.2
2020,8,3,8,12.8
2020,8,3,9,1.7
2020,8,3,10,1.9
2020,8,3,11,1.4
2020,8,3,12,1.5
2020,8,3,13,0.6
2020,8,3,14,2.4
2020,8,3,15,1.5
2020,8,3,16,0.8
2020,8,3,17,0.5
2020,8,3,18,1.6
2020,8,3,19,2.9
2020,8,3,20,3.8
2020,8,3,21,0
2020,8,3,22,0
2020,8,3,23,0
2020,8,3,24,0
2020,8,4,1,0.9
2020,8,4,2,3.4
2020,8,4,3,12.1
2020,8,4,4,12.1
2020,8,4,5,7.1
2020,8,4,6,12.2
2020,8,4,7,3.4
2020,8,4,8,2.6
2020,8,4,9,2.2
2020,8,4,10,8
2020,8,4,11,7.3
2020,8,4,12,3
2020,8,4,13,5.5
2020,8,4,14,10.1
2020,8,4,15,11.5
2020,8,4,16,5.9
2020,8,4,17,1.8
2020,8,4,18,11.3
2020,8,4,19,7.2
2020,8,4,20,2.2
2020,8,4,21,17.5
2020,8,4,22,64.5
2020,8,4,23,19.4
2020,8,4,24,20.9
2020,8,5,1,26.3
2020,8,5,2,31.9
2020,8,5,3,34.6
2020,8,5,4,12.5
2020,8,5,5,3.4
2020,8,5,6,0.6
2020,8,5,7,0.8
2020,8,5,8,3.2
2020,8,5,9,0
2020,8,5,10,0
2020,8,5,11,0
2020,8,5,12,0
2020,8,5,13,0
2020,8,5,14,0
2020,8,5,15,0
2020,8,5,16,0
2020,8,5,17,3.9
2020,8,5,18,0
2020,8,5,19,0.1
2020,8,5,20,0.6
2020,8,5,21,0
2020,8,5,22,0
2020,8,5,23,0
2020,8,5,24,0
2020,8,6,1,0
2020,8,6,2,6.1
2020,8,6,3,7.5
2020,8,6,4,0.3
2020,8,6,5,16.3
2020,8,6,6,24.1
2020,8,6,7,30.2
2020,8,6,8,33.7
2020,8,6,9,11.2
2020,8,6,10,11.3
2020,8,6,11,7.7
2020,8,6,12,6.1
2020,8,6,13,3.4
2020,8,6,14,6.7
2020,8,6,15,6.8
2020,8,6,16,7.6
2020,8,6,17,8
2020,8,6,18,0
2020,8,6,19,1.6
2020,8,6,20,1
2020,8,6,21,0
2020,8,6,22,0.3
2020,8,6,23,0.6
2020,8,6,24,0
2020,8,7,1,27.1
2020,8,7,2,25.2
2020,8,7,3,21.4
2020,8,7,4,24.7
2020,8,7,5,22.7
2020,8,7,6,14.3
2020,8,7,7,6.3
2020,8,7,8,0.1
2020,8,7,9,0
2020,8,7,10,3.3
2020,8,7,11,5.8
2020,8,7,12,1
2020,8,7,13,0
2020,8,7,14,0.4
2020,8,7,15,0.1
2020,8,7,16,0
2020,8,7,17,0
2020,8,7,18,0
2020,8,7,19,0
2020,8,7,20,0.8
2020,8,7,21,3.4
2020,8,7,22,5.5
2020,8,7,23,60.1
2020,8,7,24,35.5
2020,8,8,1,34.1
2020,8,8,2,35.3
2020,8,8,3,42.2
2020,8,8,4,41.6
2020,8,8,5,51.7
2020,8,8,6,58.7
2020,8,8,7,65.9
2020,8,8,8,39.7
2020,8,8,9,7.6
2020,8,8,10,7
2020,8,8,11,3.6
2020,8,8,12,3.2
2020,8,8,13,3.5
2020,8,8,14,1.6
2020,8,8,15,0.3
2020,8,8,16,0.6
2020,8,8,17,8.1
2020,8,8,18,0.8
2020,8,8,19,0.4
2020,8,8,20,8.4
2020,8,8,21,5.3
2020,8,8,22,12.4
2020,8,8,23,9.7
2020,8,8,24,11.5
2020,8,9,1,10.8
2020,8,9,2,7.8
2020,8,9,3,12
2020,8,9,4,24
2020,8,9,5,35.9
2020,8,9,6,41.4
2020,8,9,7,41.1
2020,8,9,8,28.8
2020,8,9,9,14.5
2020,8,9,10,6.1
2020,8,9,11,4.3
2020,8,9,12,3.2
2020,8,9,13,1.8
2020,8,9,14,1.2
2020,8,9,15,4.5
2020,8,9,16,3.5
2020,8,9,17,1.6
2020,8,9,18,0.3
2020,8,9,19,0
2020,8,9,20,0
2020,8,9,21,0
2020,8,9,22,0.3
2020,8,9,23,0.1
2020,8,9,24,0
2020,8,10,1,0
2020,8,10,2,0.2
2020,8,10,3,2.2
2020,8,10,4,5.5
2020,8,10,5,0
2020,8,10,6,0
2020,8,10,7,0.1
2020,8,10,8,0
2020,8,10,9,0
2020,8,10,10,0.7
2020,8,10,11,1.8
2020,8,10,12,6.5
2020,8,10,13,2.4
2020,8,10,14,6.1
2020,8,10,15,4.1
2020,8,10,16,5.4
2020,8,10,17,0.8
2020,8,10,18,0.8
2020,8,10,19,0
2020,8,10,20,10.6
2020,8,10,21,41.9
2020,8,10,22,40.3
2020,8,10,23,97.2
2020,8,10,24,83.3
2020,8,11,1,121.5
2020,8,11,2,92.3
2020,8,11,3,55.5
2020,8,11,4,71.2
2020,8,11,5,43.1
2020,8,11,6,39.5
2020,8,11,7,113.5
2020,8,11,8,89.7
2020,8,11,9,44.1
2020,8,11,10,27
2020,8,11,11,11.8
2020,8,11,12,5.9
2020,8,11,13,6.8
2020,8,11,14,6.3
2020,8,11,15,9.5
2020,8,11,16,14.3
2020,8,11,17,18.8
2020,8,11,18,32.6
2020,8,11,19,54.4
2020,8,11,20,22
2020,8,11,21,2.1
2020,8,11,22,0
2020,8,11,23,19.6
2020,8,11,24,12.4
2020,8,12,1,18.3
2020,8,12,2,26.2
2020,8,12,3,62.1
2020,8,12,4,69.4
2020,8,12,5,66
2020,8,12,6,49.3
2020,8,12,7,46.4
2020,8,12,8,41.6
2020,8,12,9,0
2020,8,12,10,0
2020,8,12,11,0
2020,8,12,12,0
2020,8,12,13,1.4
2020,8,12,14,0
2020,8,12,15,0
2020,8,12,16,0
2020,8,12,17,0
2020,8,12,18,0
2020,8,12,19,0
2020,8,12,20,0
2020,8,12,21,35.5
2020,8,12,22,106.4
2020,8,12,23,43
2020,8,12,24,8.5
2020,8,13,1,7.1
2020,8,13,2,3
2020,8,13,3,4.5
2020,8,13,4,9.3
2020,8,13,5,3.8
2020,8,13,6,0.2
2020,8,13,7,0.9
2020,8,13,8,0
2020,8,13,9,0
2020,8,13,10,0
2020,8,13,11,0
2020,8,13,12,0
2020,8,13,13,0
2020,8,13,14,0.2
2020,8,13,15,0.2
2020,8,13,16,0
2020,8,13,17,0
2020,8,13,18,22.4
2020,8,13,19,22.3
2020,8,13,20,0
2020,8,13,21,51.3
2020,8,13,22,58.2
2020,8,13,23,69.5
2020,8,13,24,40.6
2020,8,14,1,36.4
2020,8,14,2,29.2
2020,8,14,3,37.6
2020,8,14,4,55.7
2020,8,14,5,92.4
2020,8,14,6,105.1
2020,8,14,7,86.8
2020,8,14,8,55.1
2020,8,14,9,36.4
2020,8,14,10,20.8
2020,8,14,11,5.3
2020,8,14,12,6.6
2020,8,14,13,3.2
2020,8,14,14,0.4
2020,8,14,15,0.2
2020,8,14,16,2.4
2020,8,14,17,0
2020,8,14,18,0
2020,8,14,19,0
2020,8,14,20,0
2020,8,14,21,1.7
2020,8,14,22,31.3
2020,8,14,23,25.2
2020,8,14,24,37.6
2020,8,15,1,61.7
2020,8,15,2,50.3
2020,8,15,3,53.2
2020,8,15,4,38.9
2020,8,15,5,30.1
2020,8,15,6,10.1
2020,8,15,7,9
2020,8,15,8,14.8
2020,8,15,9,9.8
2020,8,15,10,9.5
2020,8,15,11,10
2020,8,15,12,5.1
2020,8,15,13,1.4
2020,8,15,14,0.6
2020,8,15,15,0.4
2020,8,15,16,0
2020,8,15,17,0.3
2020,8,15,18,0.7
2020,8,15,19,0.1
2020,8,15,20,0
2020,8,15,21,0
2020,8,15,22,0
2020,8,15,23,0.5
2020,8,15,24,1.1
2020,8,16,1,38.7
2020,8,16,2,30.6
2020,8,16,3,25.2
2020,8,16,4,24.4
2020,8,16,5,33.8
2020,8,16,6,24.6
2020,8,16,7,25.4
2020,8,16,8,19.6
2020,8,16,9,11.3
2020,8,16,10,3.2
2020,8,16,11,1.8
2020,8,16,12,0.7
2020,8,16,13,0.9
2020,8,16,14,1.6
2020,8,16,15,2.8
2020,8,16,16,0.8
2020,8,16,17,0
2020,8,16,18,2.5
2020,8,16,19,4.4
2020,8,16,20,8.7
2020,8,16,21,14.1
2020,8,16,22,10.4
2020,8,16,23,2.6
2020,8,16,24,0.2
2020,8,17,1,0.7
2020,8,17,2,2.6
2020,8,17,3,4.7
2020,8,17,4,8.5
2020,8,17,5,15.7
2020,8,17,6,21.7
2020,8,17,7,20.1
2020,8,17,8,13.6
2020,8,17,9,5
2020,8,17,10,2.9
2020,8,17,11,0.8
2020,8,17,12,0.3
2020,8,17,13,0
2020,8,17,14,0
2020,8,17,15,0
2020,8,17,16,0
2020,8,17,17,0
2020,8,17,18,0
2020,8,17,19,0.5
2020,8,17,20,6.7
2020,8,17,21,0.7
2020,8,17,22,2
2020,8,17,23,12
2020,8,17,24,25.3
2020,8,18,1,41.4
2020,8,18,2,33.9
2020,8,18,3,17.5
2020,8,18,4,12.2
2020,8,18,5,26.4
2020,8,18,6,39.9
2020,8,18,7,31.4
2020,8,18,8,17.8
2020,8,18,9,20.9
2020,8,18,10,21.1
2020,8,18,11,25
2020,8,18,12,8.3
2020,8,18,13,2.1
2020,8,18,14,1.8
2020,8,18,15,3.7
2020,8,18,16,3.2
2020,8,18,17,3.3
2020,8,18,18,0
2020,8,18,19,22.8
2020,8,18,20,51.4
2020,8,18,21,51
2020,8,18,22,69.3
2020,8,18,23,58.3
2020,8,18,24,57.8
2020,8,19,1,37.4
2020,8,19,2,17.4
